Number of pairs,546387.000000
Number of unique pairs,11663
Average pair frequency,46.847895
Pair entropy,8.507256

Pair,Frequency,Proportion,Entropy Term,Mutual Information
aliados cid,14.000000,0.000026,0.000271,0.659809
estao lula,12.000000,0.000022,0.000236,-0.495782
estao bolsonaro,144.000000,0.000264,0.002172,0.005987
estao sendo,187.000000,0.000342,0.002731,3.686158
estao jair,31.000000,0.000057,0.000555,-0.100757
estao pessoas,11.000000,0.000020,0.000218,0.288116
estao presidente,12.000000,0.000022,0.000236,-0.431751
estao contra,10.000000,0.000018,0.000200,-1.011774
estao brasil,16.000000,0.000029,0.000306,-0.273046
estao preso,12.000000,0.000022,0.000236,0.125644
estao governo,12.000000,0.000022,0.000236,-0.206769
estao sobre,14.000000,0.000026,0.000271,-0.252144
estao federal,47.000000,0.000086,0.000805,0.285225
estao sao,15.000000,0.000027,0.000288,0.045861
estao ser,15.000000,0.000027,0.000288,0.137189
estao expresidente,35.000000,0.000064,0.000619,-0.122470
estao stf,13.000000,0.000024,0.000253,0.240729
estao brasilia,19.000000,0.000035,0.000357,0.584501
estao pra,11.000000,0.000020,0.000218,0.643306
estao poder,18.000000,0.000033,0.000340,1.614976
estao anos,11.000000,0.000020,0.000218,0.048130
estao faz,13.000000,0.000024,0.000253,0.579582
estao inquerito,11.000000,0.000020,0.000218,1.110594
estao crime,12.000000,0.000022,0.000236,1.059646
estao acao,17.000000,0.000031,0.000323,1.211979
estao casa,27.000000,0.000049,0.000490,0.426289
estao filha,27.000000,0.000049,0.000490,1.288149
estao caso,13.000000,0.000024,0.000253,0.549614
estao digitais,10.000000,0.000018,0.000200,1.357691
estao janeiro,10.000000,0.000018,0.000200,0.270252
estao busca,103.000000,0.000189,0.001617,1.925294
estao presos,33.000000,0.000060,0.000587,2.245355
estao policia,34.000000,0.000062,0.000603,0.276107
estao pf,44.000000,0.000081,0.000759,0.309353
estao mauro,21.000000,0.000038,0.000391,0.191321
estao operacao,41.000000,0.000075,0.000713,0.460553
estao buscas,13.000000,0.000024,0.000253,0.678530
estao apreensao,101.000000,0.000185,0.001589,1.925384
estao cid,14.000000,0.000026,0.000271,-0.383541
estao ailton,13.000000,0.000024,0.000253,1.050961
estao mandados,109.000000,0.000199,0.001700,2.690401
estao laura,10.000000,0.000018,0.000200,0.873894
politico bolsonaro,52.000000,0.000095,0.000881,-0.272916
politico presidente,18.000000,0.000033,0.000340,0.713381
politico brasil,16.000000,0.000029,0.000306,0.466621
politico ainda,19.000000,0.000035,0.000357,1.376101
politico ter,10.000000,0.000018,0.000200,0.910192
politico brasileiro,12.000000,0.000022,0.000236,1.985767
politico vai,11.000000,0.000020,0.000218,0.986199
politico expresidente,17.000000,0.000031,0.000323,-0.104937
politico pais,28.000000,0.000051,0.000506,1.926344
politico brasilia,18.000000,0.000033,0.000340,1.270101
politico politica,10.000000,0.000018,0.000200,0.907653
politico direita,12.000000,0.000022,0.000236,2.095046
politico apos,23.000000,0.000042,0.000424,1.652425
politico durante,24.000000,0.000044,0.000441,1.874215
politico anos,32.000000,0.000059,0.000571,1.855638
politico primeira,13.000000,0.000024,0.000253,2.532094
vai lula,19.000000,0.000035,0.000357,-0.348901
vai bolsonaro,140.000000,0.000256,0.002119,-0.334836
vai sendo,24.000000,0.000044,0.000441,1.320451
vai povo,10.000000,0.000018,0.000200,0.375786
vai jair,11.000000,0.000020,0.000218,-1.449501
vai presidente,24.000000,0.000044,0.000441,-0.051256
vai acesso,12.000000,0.000022,0.000236,1.308330
vai contra,12.000000,0.000022,0.000236,-1.142104
vai dia,16.000000,0.000029,0.000306,0.052559
vai brasil,31.000000,0.000057,0.000555,0.075700
vai direito,10.000000,0.000018,0.000200,0.898057
vai preso,53.000000,0.000097,0.000896,1.298377
vai dentro,10.000000,0.000018,0.000200,1.056212
vai so,11.000000,0.000020,0.000218,0.231867
vai governo,16.000000,0.000029,0.000306,-0.231739
vai prisao,10.000000,0.000018,0.000200,-0.425137
vai sobre,27.000000,0.000049,0.000490,0.091984
vai disse,11.000000,0.000020,0.000218,0.093030
vai ter,58.000000,0.000106,0.000971,1.615731
vai tambem,10.000000,0.000018,0.000200,-0.674249
vai tudo,14.000000,0.000026,0.000271,0.826669
vai federal,33.000000,0.000060,0.000587,-0.381067
vai sao,10.000000,0.000018,0.000200,-0.672256
vai ser,135.000000,0.000247,0.002052,2.021762
vai vivo,36.000000,0.000066,0.000634,2.348446
vai expresidente,19.000000,0.000035,0.000357,-1.046030
vai pais,10.000000,0.000018,0.000200,-0.155595
vai sempre,10.000000,0.000018,0.000200,0.599641
vai cadeia,34.000000,0.000062,0.000603,2.266041
vai todos,16.000000,0.000029,0.000306,0.448418
vai politica,15.000000,0.000027,0.000288,0.260799
vai pra,59.000000,0.000108,0.000986,2.010297
vai novo,10.000000,0.000018,0.000200,0.964996
vai mulher,12.000000,0.000022,0.000236,0.898857
vai apos,17.000000,0.000031,0.000323,0.297825
vai poder,15.000000,0.000027,0.000288,1.120002
vai r,22.000000,0.000040,0.000407,0.896314
vai crimes,13.000000,0.000024,0.000253,0.513908
vai hoje,12.000000,0.000022,0.000236,0.089706
vai durante,12.000000,0.000022,0.000236,0.128748
vai porque,11.000000,0.000020,0.000218,0.693174
vai faz,10.000000,0.000018,0.000200,0.004566
vai chefe,16.000000,0.000029,0.000306,1.474221
vai casa,14.000000,0.000026,0.000271,-0.543143
vai tres,21.000000,0.000038,0.000391,1.748825
vai nada,11.000000,0.000020,0.000218,0.888726
vai filha,17.000000,0.000031,0.000323,0.512874
vai quatro,24.000000,0.000044,0.000441,2.019714
vai policia,33.000000,0.000060,0.000587,-0.066397
vai fazer,30.000000,0.000055,0.000539,1.942981
vai vacinas,15.000000,0.000027,0.000288,1.568287
vai entrar,14.000000,0.000026,0.000271,1.444569
vai depoimento,20.000000,0.000037,0.000374,1.436026
vai pf,41.000000,0.000075,0.000713,-0.073916
vai vacina,11.000000,0.000020,0.000218,-0.782682
vai esposa,17.000000,0.000031,0.000323,1.440748
vai cartao,18.000000,0.000033,0.000340,0.070014
vai investigacao,10.000000,0.000018,0.000200,0.082077
vai operacao,10.000000,0.000018,0.000200,-1.263086
vivo bolsonaro,49.000000,0.000090,0.000836,-0.155715
vivo contra,15.000000,0.000027,0.000288,0.309982
vivo dia,10.000000,0.000018,0.000200,0.811498
vivo news,19.000000,0.000035,0.000357,2.290194
vivo sobre,20.000000,0.000037,0.000374,1.020822
vivo apos,12.000000,0.000022,0.000236,1.178461
vivo entrevista,13.000000,0.000024,0.000253,2.614307
vivo desta,19.000000,0.000035,0.000357,1.916430
vivo noticias,33.000000,0.000060,0.000587,2.465436
vivo acao,10.000000,0.000018,0.000200,1.597642
vivo casa,41.000000,0.000075,0.000713,1.760315
vivo tres,20.000000,0.000037,0.000374,2.928977
vivo policia,13.000000,0.000024,0.000253,0.230987
vivo pf,27.000000,0.000049,0.000490,0.737291
vivo mauro,22.000000,0.000040,0.000407,1.154132
vivo operacao,23.000000,0.000042,0.000424,0.798765
vivo cid,24.000000,0.000044,0.000441,1.071746
expresidente ministro,78.000000,0.000143,0.001264,0.293320
expresidente lula,51.000000,0.000093,0.000866,-0.887969
expresidente bolsonaro,2955.000000,0.005408,0.028230,1.188322
expresidente sendo,28.000000,0.000051,0.000506,-0.051852
expresidente jair,2257.000000,0.004131,0.022675,2.347942
expresidente agrishow,31.000000,0.000057,0.000555,0.398364
expresidente evento,58.000000,0.000106,0.000971,1.080328
expresidente pessoas,41.000000,0.000075,0.000713,-0.235313
expresidente agora,19.000000,0.000035,0.000357,-0.867194
expresidente presidente,31.000000,0.000057,0.000555,-1.321776
expresidente messias,62.000000,0.000113,0.001031,1.270814
expresidente pl,929.000000,0.001700,0.010843,2.130331
expresidente camara,15.000000,0.000027,0.000288,-0.447513
expresidente nunca,28.000000,0.000051,0.000506,0.025780
expresidente acesso,21.000000,0.000038,0.000391,0.341492
expresidente imprensa,19.000000,0.000035,0.000357,0.075281
expresidente deputados,10.000000,0.000018,0.000200,-0.453244
expresidente contra,156.000000,0.000286,0.002330,-0.103608
expresidente via,41.000000,0.000075,0.000713,0.744939
expresidente dia,57.000000,0.000104,0.000956,-0.203432
expresidente fez,33.000000,0.000060,0.000587,0.123179
expresidente brasil,116.000000,0.000212,0.001796,-0.131150
expresidente michelle,163.000000,0.000298,0.002422,1.013502
expresidente deputado,47.000000,0.000086,0.000805,0.476819
expresidente estado,12.000000,0.000022,0.000236,-1.166427
expresidente enquanto,10.000000,0.000018,0.000200,-0.635565
expresidente preso,108.000000,0.000198,0.001686,0.483763
expresidente dentro,15.000000,0.000027,0.000288,-0.064776
expresidente so,18.000000,0.000033,0.000340,-0.802111
expresidente governo,38.000000,0.000070,0.000666,-0.893195
expresidente ainda,115.000000,0.000210,0.001782,0.597821
expresidente prisao,120.000000,0.000220,0.001850,0.533316
expresidente dias,19.000000,0.000035,0.000357,-0.207286
expresidente sobre,102.000000,0.000187,0.001603,-0.105334
expresidente disse,115.000000,0.000210,0.001782,0.913613
expresidente ter,110.000000,0.000201,0.001713,0.729315
expresidente fala,12.000000,0.000022,0.000236,-0.149561
expresidente tambem,189.000000,0.000346,0.002757,0.738459
expresidente justica,24.000000,0.000044,0.000441,-0.228611
expresidente tudo,17.000000,0.000031,0.000323,-0.505629
expresidente fatos,11.000000,0.000020,0.000218,-0.366469
expresidente federal,201.000000,0.000368,0.002909,-0.100723
expresidente dois,14.000000,0.000026,0.000271,-0.514588
expresidente sao,130.000000,0.000238,0.001985,0.366239
expresidente paulo,48.000000,0.000088,0.000821,0.142431
expresidente ser,67.000000,0.000123,0.001104,-0.205274
expresidente brasileiro,20.000000,0.000037,0.000374,-0.082180
expresidente aliados,32.000000,0.000059,0.000571,0.831268
expresidente estao,29.000000,0.000053,0.000522,-0.310522
expresidente vai,34.000000,0.000062,0.000603,-0.464109
expresidente onde,20.000000,0.000037,0.000374,-0.230100
expresidente daniel,36.000000,0.000066,0.000634,0.734981
expresidente desde,81.000000,0.000148,0.001307,1.287963
expresidente lado,17.000000,0.000031,0.000323,0.106372
expresidente tarcisio,21.000000,0.000038,0.000391,0.183047
expresidente nesta,167.000000,0.000306,0.002474,0.820089
expresidente pais,34.000000,0.000062,0.000603,-0.458273
expresidente diz,35.000000,0.000064,0.000619,-0.286635
expresidente sempre,14.000000,0.000026,0.000271,-0.590340
expresidente tribunal,16.000000,0.000029,0.000306,-0.874067
expresidente stf,41.000000,0.000075,0.000713,-0.449753
expresidente alexandre,38.000000,0.000070,0.000666,-0.201500
expresidente moraes,45.000000,0.000082,0.000775,-0.382208
expresidente defesa,44.000000,0.000081,0.000759,0.636319
expresidente celular,89.000000,0.000163,0.001421,0.880218
expresidente email,19.000000,0.000035,0.000357,0.290801
expresidente segundo,92.000000,0.000168,0.001463,0.500220
expresidente urgente,15.000000,0.000027,0.000288,-0.137881
expresidente brasilia,334.000000,0.000611,0.004523,1.612097
expresidente politica,36.000000,0.000066,0.000634,-0.390186
expresidente direita,16.000000,0.000029,0.000306,-0.196045
expresidente eleicoes,10.000000,0.000018,0.000200,-0.486955
expresidente corrupcao,17.000000,0.000031,0.000323,-0.385451
expresidente sera,20.000000,0.000037,0.000374,-0.299093
expresidente grupo,16.000000,0.000029,0.000306,-0.813662
expresidente pra,11.000000,0.000020,0.000218,-1.195799
expresidente pt,16.000000,0.000029,0.000306,-0.540404
expresidente novo,10.000000,0.000018,0.000200,-0.561457
expresidente objetivo,22.000000,0.000040,0.000407,0.196695
expresidente mulher,53.000000,0.000097,0.000896,0.857788
expresidente apos,66.000000,0.000121,0.001090,0.127812
expresidente neste,19.000000,0.000035,0.000357,0.238401
expresidente antes,18.000000,0.000033,0.000340,-0.040610
expresidente sistema,40.000000,0.000073,0.000697,-0.024656
expresidente parte,25.000000,0.000046,0.000457,-0.103889
expresidente outros,32.000000,0.000059,0.000571,-0.060201
expresidente foto,17.000000,0.000031,0.000323,-0.088130
expresidente assim,17.000000,0.000031,0.000323,-0.232199
expresidente r,16.000000,0.000029,0.000306,-0.948593
expresidente pode,42.000000,0.000077,0.000728,0.096893
expresidente redes,18.000000,0.000033,0.000340,-0.234061
expresidente sociais,10.000000,0.000018,0.000200,-0.797846
expresidente crimes,35.000000,0.000064,0.000619,-0.022147
expresidente carlos,12.000000,0.000022,0.000236,-0.974020
expresidente hoje,48.000000,0.000088,0.000821,-0.050454
expresidente durante,87.000000,0.000159,0.001392,0.583296
expresidente anos,61.000000,0.000112,0.001016,-0.077997
expresidente nome,10.000000,0.000018,0.000200,-0.845286
expresidente entrevista,25.000000,0.000046,0.000457,0.512838
expresidente informacao,54.000000,0.000099,0.000911,0.953361
expresidente deve,60.000000,0.000110,0.001001,0.936867
expresidente veja,18.000000,0.000033,0.000340,-0.297240
expresidente momento,39.000000,0.000071,0.000681,0.871263
expresidente marco,73.000000,0.000134,0.001192,1.506460
expresidente eua,45.000000,0.000082,0.000775,0.658792
expresidente faz,33.000000,0.000060,0.000587,-0.327965
expresidente desta,78.000000,0.000143,0.001264,0.573303
expresidente seis,24.000000,0.000044,0.000441,-0.355788
expresidente alvo,316.000000,0.000578,0.004312,1.985718
expresidente investigacoes,25.000000,0.000046,0.000457,0.280725
expresidente inquerito,23.000000,0.000042,0.000424,0.009087
expresidente crime,27.000000,0.000049,0.000490,0.031471
expresidente partido,13.000000,0.000024,0.000253,-0.280981
expresidente ano,38.000000,0.000070,0.000666,0.190040
expresidente afirmou,63.000000,0.000115,0.001046,0.820370
expresidente leia,30.000000,0.000055,0.000539,0.184334
expresidente saiba,37.000000,0.000068,0.000650,0.764987
expresidente passado,11.000000,0.000020,0.000218,-0.418894
expresidente militar,21.000000,0.000038,0.000391,-0.328806
expresidente entao,26.000000,0.000048,0.000474,-0.035061
expresidente silveira,21.000000,0.000038,0.000391,0.092187
expresidente saude,27.000000,0.000049,0.000490,-0.999620
expresidente grande,10.000000,0.000018,0.000200,-0.724361
expresidente republica,202.000000,0.000370,0.002922,1.969425
expresidente noticias,38.000000,0.000070,0.000666,-0.148882
expresidente primeira,10.000000,0.000018,0.000200,-0.309043
expresidente acao,52.000000,0.000095,0.000881,0.490904
expresidente luiz,24.000000,0.000044,0.000441,0.170911
expresidente silva,13.000000,0.000024,0.000253,-0.668001
expresidente casa,51.000000,0.000093,0.000866,-0.776828
expresidente menos,16.000000,0.000029,0.000306,0.160960
expresidente tres,19.000000,0.000035,0.000357,0.122287
expresidente manha,110.000000,0.000201,0.001713,0.994650
expresidente nacional,12.000000,0.000022,0.000236,-0.722907
expresidente filha,173.000000,0.000317,0.002551,1.306499
expresidente caso,27.000000,0.000049,0.000490,-0.558604
expresidente fato,19.000000,0.000035,0.000357,0.141181
expresidente informacoes,42.000000,0.000077,0.000728,0.328029
expresidente vacinacao,105.000000,0.000192,0.001644,-0.652652
expresidente alem,34.000000,0.000062,0.000603,0.016424
expresidente outras,27.000000,0.000049,0.000490,0.629620
expresidente apenas,20.000000,0.000037,0.000374,-0.071774
expresidente unidos,36.000000,0.000066,0.000634,-0.092023
expresidente janeiro,10.000000,0.000018,0.000200,-1.568854
expresidente busca,167.000000,0.000306,0.002474,0.569454
expresidente golpe,13.000000,0.000024,0.000253,-0.590614
expresidente relacao,13.000000,0.000024,0.000253,-0.309297
expresidente presos,59.000000,0.000108,0.000986,0.987279
expresidente estados,44.000000,0.000081,0.000759,0.043611
expresidente atos,20.000000,0.000037,0.000374,0.351633
expresidente metropoles,13.000000,0.000024,0.000253,-0.132039
expresidente motivo,12.000000,0.000022,0.000236,-0.149561
expresidente sido,53.000000,0.000097,0.000896,0.556203
expresidente policia,236.000000,0.000432,0.003346,0.374473
expresidente feito,12.000000,0.000022,0.000236,-0.149561
expresidente barbosa,21.000000,0.000038,0.000391,-0.075950
expresidente registro,25.000000,0.000046,0.000457,0.359975
expresidente familia,21.000000,0.000038,0.000391,-0.166921
expresidente flavio,10.000000,0.000018,0.000200,-0.372963
expresidente policiais,112.000000,0.000205,0.001741,1.640586
expresidente exprimeiradama,88.000000,0.000161,0.001407,1.685038
expresidente qualquer,15.000000,0.000027,0.000288,-0.206003
expresidente ha,22.000000,0.000040,0.000407,-0.356504
expresidente dados,78.000000,0.000143,0.001264,-0.277494
expresidente entrar,14.000000,0.000026,0.000271,-0.081884
expresidente ministerio,33.000000,0.000060,0.000587,-0.629777
expresidente suspeito,20.000000,0.000037,0.000374,0.134257
expresidente esquema,31.000000,0.000057,0.000555,0.299722
expresidente acordo,24.000000,0.000044,0.000441,0.138121
expresidente suspeita,41.000000,0.000075,0.000713,0.806863
expresidente depoimento,42.000000,0.000077,0.000728,0.651510
expresidente apura,23.000000,0.000042,0.000424,0.297427
expresidente pf,292.000000,0.000534,0.004026,0.362812
expresidente coronel,37.000000,0.000068,0.000650,0.684744
expresidente pandemia,12.000000,0.000022,0.000236,-0.492922
expresidente barros,24.000000,0.000044,0.000441,-0.227120
expresidente agentes,37.000000,0.000068,0.000650,0.734136
expresidente vacina,106.000000,0.000194,0.001658,-0.043592
expresidente tomou,29.000000,0.000053,0.000522,0.574997
expresidente mauro,202.000000,0.000370,0.002922,0.615961
expresidente documento,41.000000,0.000075,0.000713,1.075883
expresidente ordens,80.000000,0.000146,0.001293,0.202745
expresidente prendeu,30.000000,0.000055,0.000539,0.689171
expresidente familiares,32.000000,0.000059,0.000571,0.860730
expresidente dezembro,28.000000,0.000051,0.000506,0.126210
expresidente sergio,10.000000,0.000018,0.000200,-0.438855
expresidente fraude,87.000000,0.000159,0.001392,0.425976
expresidente esposa,64.000000,0.000117,0.001060,1.239964
expresidente cartao,100.000000,0.000183,0.001575,0.258358
expresidente quartafeira,89.000000,0.000163,0.001421,0.199325
expresidente quarta,23.000000,0.000042,0.000424,0.274019
expresidente suposta,26.000000,0.000048,0.000474,0.211733
expresidente guilherme,25.000000,0.000046,0.000457,0.521887
expresidente prende,17.000000,0.000031,0.000323,0.029956
expresidente investigacao,52.000000,0.000095,0.000881,0.204282
expresidente operacao,404.000000,0.000739,0.005331,0.909290
expresidente falsos,23.000000,0.000042,0.000424,-1.041720
expresidente investiga,52.000000,0.000095,0.000881,0.187457
expresidente passaporte,14.000000,0.000026,0.000271,-0.260253
expresidente celulares,28.000000,0.000051,0.000506,0.032392
expresidente cartoes,31.000000,0.000057,0.000555,-0.036191
